,Unnamed: 0,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Holiday
7670,7670,2012-04-16,SEA,13,10,7,10,7,3,93,78,63,1024,1017,1012,16,15,10,40,21,53.0,8.13,7,Fog-Rain,193,0.0
7671,7671,2012-04-17,SEA,10,7,4,6,4,2,92,74,56,1024,1021,1016,16,16,11,16,7,24.0,1.78,7,Rain,168,0.0
7672,7672,2012-04-18,SEA,13,11,7,7,5,3,92,73,54,1020,1017,1014,16,16,11,29,14,35.0,1.78,6,Rain,191,0.0
7673,7673,2012-04-19,SEA,14,9,5,11,7,3,100,76,51,1020,1018,1016,16,12,5,26,9,35.0,10.92,7,Rain,181,0.0
7674,7674,2012-04-20,SEA,13,10,7,10,6,3,96,75,54,1025,1023,1017,16,15,4,27,10,35.0,6.60,7,Rain,211,0.0
7675,7675,2012-04-21,SEA,20,12,4,7,6,3,89,66,42,1024,1020,1016,16,16,16,16,8,21.0,0.00,4,,338,0.0
7676,7676,2012-04-22,SEA,23,16,8,10,7,4,80,59,38,1016,1014,1012,16,16,16,26,9,29.0,T,3,,337,0.0
7677,7677,2012-04-23,SEA,22,16,9,10,8,7,77,62,47,1014,1012,1010,16,16,16,26,13,27.0,0.00,4,,354,0.0
7678,7678,2012-04-24,SEA,14,12,10,12,9,8,100,89,77,1014,1012,1010,16,13,4,23,10,29.0,4.32,8,Rain,188,0.0
7679,7679,2012-04-25,SEA,17,13,9,12,11,9,100,93,86,1011,1007,1004,16,14,5,27,9,39.0,10.67,8,Rain,199,0.0
7680,7680,2012-04-26,SEA,14,11,7,9,7,1,100,72,43,1018,1007,1003,16,15,3,45,19,61.0,3.81,7,Rain,196,0.0
7681,7681,2012-04-27,SEA,13,10,6,7,4,2,93,70,47,1027,1024,1017,16,16,16,32,17,42.0,0.76,7,Rain,197,0.0
7682,7682,2012-04-28,SEA,16,12,8,9,7,6,93,74,55,1027,1025,1023,16,16,16,19,9,27.0,T,7,,200,0.0
7683,7683,2012-04-29,SEA,16,12,9,9,8,7,93,75,57,1023,1018,1009,16,16,11,23,6,27.0,4.32,8,Rain,245,0.0
7684,7684,2012-04-30,SEA,13,10,7,10,7,4,96,81,66,1013,1008,1005,16,14,5,42,29,61.0,4.32,7,Rain,211,0.0
7685,7685,2012-05-01,SEA,12,9,6,4,3,3,83,69,54,1016,1015,1013,16,16,14,42,23,52.0,0.51,6,Rain,207,0.0
7686,7686,2012-05-02,SEA,13,9,6,4,3,1,89,68,46,1017,1014,1009,16,16,16,19,9,24.0,0.51,7,,199,0.0
7687,7687,2012-05-03,SEA,11,9,7,9,7,5,100,91,82,1015,1007,1003,16,11,5,32,12,40.0,18.54,8,Rain,317,0.0
7688,7688,2012-05-04,SEA,12,9,6,6,4,3,89,74,59,1029,1022,1015,16,15,6,32,17,48.0,1.78,6,Rain,212,0.0
7689,7689,2012-05-05,SEA,13,9,5,6,4,2,86,69,51,1034,1032,1029,16,16,16,21,8,26.0,0.00,6,,203,0.0
7690,7690,2012-05-06,SEA,18,12,5,6,4,1,92,63,34,1034,1032,1029,16,16,11,21,9,27.0,0.00,2,,342,0.0
7691,7691,2012-05-07,SEA,24,15,6,8,6,4,83,57,31,1029,1025,1020,16,16,16,19,8,23.0,0.00,3,,342,1.0
7692,7692,2012-05-08,SEA,18,14,9,9,7,2,83,68,52,1022,1021,1020,16,16,16,35,11,42.0,0.00,6,,357,0.0
7693,7693,2012-05-09,SEA,13,10,7,3,2,-1,71,56,41,1029,1026,1022,16,16,16,35,14,39.0,T,6,Rain,94,0.0
7694,7694,2012-05-10,SEA,14,9,4,2,-1,-6,76,53,30,1032,1030,1028,16,16,16,26,11,32.0,0.00,3,,40,0.0
7695,7695,2012-05-11,SEA,18,12,4,4,2,-2,79,53,26,1028,1026,1023,16,16,16,24,15,32.0,0.00,0,,7,0.0
7696,7696,2012-05-12,SEA,24,16,7,6,4,2,76,50,23,1024,1023,1021,16,16,16,21,12,26.0,0.00,0,,348,0.0
7697,7697,2012-05-13,SEA,26,18,9,7,5,3,59,44,28,1023,1021,1018,16,16,16,24,15,34.0,0.00,1,,2,0.0
7698,7698,2012-05-14,SEA,27,20,13,8,6,2,61,42,23,1019,1017,1016,16,16,16,24,14,29.0,0.00,1,,356,0.0
7699,7699,2012-05-15,SEA,24,17,9,10,8,2,89,61,33,1021,1019,1017,16,15,11,42,15,50.0,0.00,4,,243,0.0
7700,7700,2012-05-16,SEA,19,14,9,7,4,-1,64,50,36,1020,1019,1018,16,16,16,35,13,45.0,0.00,5,,229,0.0
7701,7701,2012-05-17,SEA,18,12,7,7,4,1,83,60,36,1019,1018,1016,16,16,16,26,10,29.0,T,5,,209,0.0
7702,7702,2012-05-18,SEA,16,12,8,5,3,2,71,57,43,1023,1022,1020,16,16,16,23,11,27.0,T,7,,205,1.0
7703,7703,2012-05-19,SEA,19,13,7,7,3,-3,77,51,24,1021,1020,1018,16,16,16,16,5,23.0,0.00,5,,359,0.0
7704,7704,2012-05-20,SEA,14,13,12,13,9,3,93,74,55,1017,1017,1015,16,13,8,14,5,21.0,6.35,8,Rain,209,0.0
7705,7705,2012-05-21,SEA,17,13,10,13,11,8,93,86,78,1014,1012,1010,16,13,6,32,14,42.0,13.97,8,Rain,195,0.0
7706,7706,2012-05-22,SEA,13,11,9,9,8,6,93,82,71,1015,1014,1012,16,15,6,29,17,40.0,6.10,8,Rain,200,0.0
7707,7707,2012-05-23,SEA,14,12,9,8,7,6,86,74,61,1017,1016,1013,16,16,16,34,23,47.0,0.25,7,Rain,209,0.0
7708,7708,2012-05-24,SEA,17,13,9,6,5,3,80,63,46,1016,1012,1010,16,16,16,29,12,39.0,T,7,,266,0.0
7709,7709,2012-05-25,SEA,22,16,9,9,7,4,80,60,40,1014,1012,1011,16,16,16,27,11,35.0,T,3,Rain-Thunderstorm,33,0.0
7710,7710,2012-05-26,SEA,22,16,9,10,8,7,83,62,41,1015,1013,1012,16,16,16,32,13,37.0,0.00,3,,199,0.0
7711,7711,2012-05-27,SEA,17,14,12,8,8,7,77,65,52,1019,1018,1015,16,16,16,24,13,32.0,0.00,8,,218,0.0
7712,7712,2012-05-28,SEA,17,13,10,9,7,5,83,66,48,1021,1020,1017,16,16,16,29,12,37.0,T,7,,211,0.0
7713,7713,2012-05-29,SEA,16,12,8,6,4,3,82,62,42,1023,1022,1021,16,16,16,19,7,24.0,0.00,7,,222,0.0
7714,7714,2012-05-30,SEA,19,15,11,11,7,4,77,61,44,1026,1024,1022,16,16,10,16,5,23.0,0.25,7,Rain,233,0.0
7715,7715,2012-05-31,SEA,18,15,12,13,12,11,100,86,72,1022,1020,1016,16,13,2,24,10,32.0,3.81,8,Rain,203,0.0
7716,7716,2012-06-01,SEA,20,17,13,16,14,11,97,83,68,1016,1014,1013,16,11,2,27,13,35.0,6.60,7,Rain,213,0.0
7717,7717,2012-06-02,SEA,19,15,11,11,9,4,93,70,47,1016,1014,1012,16,14,2,29,13,37.0,0.25,7,Rain,237,0.0
7718,7718,2012-06-03,SEA,17,13,9,6,4,2,71,55,39,1017,1015,1013,16,16,16,19,10,27.0,0.00,7,,230,0.0
7719,7719,2012-06-04,SEA,13,11,9,8,7,3,86,74,61,1013,1010,1008,16,16,14,24,11,29.0,1.27,8,Rain,354,0.0
7720,7720,2012-06-05,SEA,13,11,8,9,8,4,93,82,71,1024,1018,1011,16,12,2,24,12,29.0,16.00,7,Rain,224,0.0
7721,7721,2012-06-06,SEA,16,11,6,6,4,3,89,67,44,1024,1021,1016,16,16,16,26,12,34.0,0.00,5,,199,0.0
7722,7722,2012-06-07,SEA,16,13,9,11,8,5,93,77,61,1016,1013,1010,16,13,5,37,13,48.0,16.51,7,Rain,181,0.0
7723,7723,2012-06-08,SEA,15,12,8,7,6,4,93,74,55,1019,1016,1015,16,16,11,24,11,32.0,1.52,7,Rain,191,0.0
7724,7724,2012-06-09,SEA,17,13,8,8,7,6,86,69,52,1025,1021,1018,16,16,16,29,17,39.0,T,7,,206,0.0
7725,7725,2012-06-10,SEA,19,14,10,8,6,4,74,57,40,1026,1025,1024,16,16,16,21,10,29.0,0.00,6,,232,0.0
7726,7726,2012-06-11,SEA,23,17,10,9,7,5,77,54,31,1024,1021,1019,16,16,16,14,6,56.0,T,4,,310,0.0
7727,7727,2012-06-12,SEA,18,16,13,14,11,6,86,72,57,1019,1017,1016,16,15,6,35,14,45.0,0.76,8,Rain,197,0.0
7728,7728,2012-06-13,SEA,16,14,11,10,8,6,83,68,53,1023,1021,1017,16,16,16,37,15,45.0,0.00,7,,227,0.0
7729,7729,2012-06-14,SEA,17,14,10,8,7,6,80,66,52,1022,1021,1020,16,16,16,19,10,24.0,0.00,7,,311,0.0
7730,7730,2012-06-15,SEA,22,16,9,9,7,5,77,57,36,1023,1022,1022,16,16,16,23,6,53.0,0.00,4,,313,0.0
7731,7731,2012-06-16,SEA,21,18,15,17,13,10,84,75,65,1022,1019,1014,16,16,16,29,15,37.0,T,7,Rain,198,0.0
7732,7732,2012-06-17,SEA,19,16,12,14,11,7,93,77,60,1015,1014,1013,16,16,16,42,23,56.0,0.00,6,,217,0.0
7733,7733,2012-06-18,SEA,17,14,10,9,8,7,89,73,56,1018,1014,1011,16,14,3,29,14,37.0,3.05,7,Rain,199,0.0
7734,7734,2012-06-19,SEA,19,15,10,10,8,6,89,66,42,1022,1020,1017,16,16,11,24,11,32.0,1.02,6,Rain,211,0.0
7735,7735,2012-06-20,SEA,24,17,10,11,8,7,83,59,35,1022,1018,1014,16,16,16,21,11,26.0,0.00,3,,348,0.0
7736,7736,2012-06-21,SEA,24,18,12,11,9,7,77,59,41,1014,1012,1008,16,16,16,19,8,24.0,0.00,5,,314,0.0
7737,7737,2012-06-22,SEA,14,13,12,12,11,8,93,83,72,1010,1009,1007,16,11,0,21,7,24.0,15.75,7,Rain,213,0.0
7738,7738,2012-06-23,SEA,16,13,9,12,10,7,93,80,67,1015,1010,1007,16,12,2,34,9,47.0,8.64,6,Rain,204,0.0
7739,7739,2012-06-24,SEA,19,14,9,9,8,6,93,69,45,1019,1017,1014,16,14,1,24,7,34.0,0.00,6,,295,0.0
7740,7740,2012-06-25,SEA,19,16,11,11,8,7,86,71,56,1017,1016,1015,16,16,16,23,11,29.0,0.51,6,Rain,326,0.0
7741,7741,2012-06-26,SEA,18,14,11,10,9,7,89,71,52,1019,1016,1014,16,16,16,26,12,35.0,T,7,Rain,212,0.0
7742,7742,2012-06-27,SEA,23,16,9,9,6,-2,86,53,20,1019,1017,1014,16,16,16,14,7,21.0,0.00,3,,275,0.0
7743,7743,2012-06-28,SEA,22,17,12,12,9,7,78,61,44,1018,1015,1013,16,16,16,23,9,27.0,T,6,Rain,208,0.0
7744,7744,2012-06-29,SEA,22,18,15,14,13,12,90,76,61,1020,1018,1017,16,15,8,16,7,23.0,0.25,7,Rain,194,0.0
7745,7745,2012-06-30,SEA,20,17,13,17,14,12,93,83,73,1017,1015,1013,16,13,2,21,9,26.0,3.05,7,Rain,213,1.0
7746,7746,2012-07-01,SEA,20,16,12,12,9,8,86,67,48,1019,1018,1016,16,16,16,19,8,23.0,T,7,,221,0.0
7747,7747,2012-07-02,SEA,19,16,12,11,9,8,93,75,56,1017,1015,1012,16,16,16,19,7,24.0,2.03,7,Rain,236,0.0
7748,7748,2012-07-03,SEA,18,14,11,11,9,6,93,72,51,1022,1016,1011,16,15,5,40,21,53.0,5.84,6,Rain,204,0.0
7749,7749,2012-07-04,SEA,21,15,9,8,7,4,83,58,33,1022,1018,1015,16,16,16,21,14,27.0,0.00,3,,338,0.0
7750,7750,2012-07-05,SEA,24,18,11,8,7,4,71,49,27,1018,1017,1016,16,16,16,19,11,24.0,0.00,1,,344,0.0
7751,7751,2012-07-06,SEA,25,18,11,12,9,8,77,58,38,1021,1019,1017,16,16,16,16,8,23.0,0.00,1,,312,0.0
7752,7752,2012-07-07,SEA,27,20,13,12,10,8,72,52,32,1022,1020,1017,16,16,16,24,14,29.0,0.00,1,,357,0.0
7753,7753,2012-07-08,SEA,28,22,14,13,11,9,72,53,33,1020,1018,1016,16,16,16,27,10,32.0,T,2,,332,0.0
7754,7754,2012-07-09,SEA,25,19,13,14,13,11,93,72,50,1021,1019,1017,16,13,0,13,7,21.0,1.52,5,Rain-Thunderstorm,242,0.0
7755,7755,2012-07-10,SEA,24,18,11,13,11,10,93,71,49,1024,1022,1019,16,11,0,19,8,23.0,0.00,4,,264,0.0
7756,7756,2012-07-11,SEA,28,21,13,14,12,11,86,61,36,1020,1018,1015,16,16,16,21,10,26.0,0.00,1,Fog,339,0.0
7757,7757,2012-07-12,SEA,26,19,13,14,13,12,100,74,48,1017,1016,1015,16,10,0,21,10,24.0,0.00,3,Fog,208,0.0
7758,7758,2012-07-13,SEA,23,19,14,14,13,12,86,70,53,1019,1017,1015,16,16,13,16,8,27.0,0.51,6,Rain-Thunderstorm,231,0.0
7759,7759,2012-07-14,SEA,25,20,15,16,14,13,93,74,54,1016,1015,1014,16,10,0,19,8,24.0,T,5,Fog-Rain-Thunderstorm,206,0.0
7760,7760,2012-07-15,SEA,19,16,13,13,12,9,87,72,56,1015,1014,1013,16,15,5,34,14,45.0,T,7,Rain,226,0.0
7761,7761,2012-07-16,SEA,26,20,13,14,13,12,93,69,45,1015,1012,1010,16,16,16,26,9,34.0,0.25,4,,334,0.0
7762,7762,2012-07-17,SEA,22,18,15,15,14,12,84,75,66,1014,1012,1010,16,16,16,21,9,26.0,0.00,7,,204,0.0
7763,7763,2012-07-18,SEA,21,18,14,13,12,12,86,74,61,1019,1017,1014,16,16,16,19,10,24.0,0.00,8,,219,0.0
7764,7764,2012-07-19,SEA,25,20,14,14,13,12,86,68,50,1019,1016,1014,16,16,16,23,8,27.0,0.00,6,,304,0.0
7765,7765,2012-07-20,SEA,19,17,14,15,13,13,93,81,68,1024,1020,1016,16,13,2,26,14,35.0,15.24,7,Rain-Thunderstorm,205,0.0
7766,7766,2012-07-21,SEA,24,19,14,13,12,10,84,64,43,1024,1022,1019,16,16,16,16,8,24.0,0.00,6,,229,0.0
7767,7767,2012-07-22,SEA,21,17,12,11,10,9,83,68,52,1022,1020,1019,16,16,6,27,14,35.0,1.02,7,Rain,184,0.0
7768,7768,2012-07-23,SEA,19,15,11,11,9,8,86,71,56,1025,1023,1021,16,16,8,24,12,32.0,T,7,Rain,187,0.0
7769,7769,2012-07-24,SEA,23,18,12,12,11,9,89,65,41,1022,1020,1017,16,16,16,26,15,35.0,0.00,1,,359,0.0
7770,7770,2012-07-25,SEA,27,20,13,14,12,11,80,61,42,1017,1016,1014,16,16,16,21,9,45.0,0.00,0,,341,0.0
7771,7771,2012-07-26,SEA,26,19,13,16,13,12,100,74,48,1016,1015,1013,16,11,0,19,8,23.0,0.00,2,Fog,214,0.0
7772,7772,2012-07-27,SEA,19,17,14,13,12,11,86,75,63,1021,1019,1015,16,16,8,19,10,56.0,0.00,7,,220,0.0
7773,7773,2012-07-28,SEA,22,18,13,12,12,11,86,70,53,1023,1022,1020,16,15,10,19,6,39.0,T,6,Rain,234,0.0
7774,7774,2012-07-29,SEA,23,19,15,13,12,11,84,67,49,1023,1022,1020,16,16,16,19,7,27.0,0.00,6,,283,1.0
7775,7775,2012-07-30,SEA,19,17,13,12,11,11,86,72,58,1023,1022,1021,16,16,16,23,11,26.0,0.00,7,,220,0.0
7776,7776,2012-07-31,SEA,23,18,14,12,11,9,86,65,44,1023,1022,1022,16,16,16,24,10,56.0,0.00,5,,331,0.0
7777,7777,2012-08-01,SEA,24,19,13,13,11,9,83,65,46,1024,1023,1022,16,16,13,21,8,24.0,0.00,3,,294,0.0
7778,7778,2012-08-02,SEA,23,18,12,13,11,10,89,71,53,1023,1022,1020,16,16,16,21,9,26.0,0.00,5,,285,0.0
7779,7779,2012-08-03,SEA,27,20,13,14,12,11,86,64,42,1021,1019,1016,16,16,16,24,14,29.0,0.00,1,,10,0.0
7780,7780,2012-08-04,SEA,34,26,17,16,14,12,78,52,26,1016,1013,1011,16,16,16,32,13,39.0,0.00,0,,354,0.0
7781,7781,2012-08-05,SEA,34,26,18,16,14,11,78,55,32,1016,1014,1012,16,16,16,23,7,26.0,0.00,2,,267,0.0
7782,7782,2012-08-06,SEA,28,22,16,16,14,12,84,65,46,1020,1019,1017,16,16,16,21,9,24.0,T,4,,251,0.0
7783,7783,2012-08-07,SEA,21,18,15,14,13,11,90,78,66,1020,1019,1018,16,13,3,21,9,24.0,0.00,7,,223,0.0
7784,7784,2012-08-08,SEA,22,19,15,12,11,10,78,64,49,1024,1023,1020,16,16,16,23,11,27.0,0.00,7,,215,0.0
7785,7785,2012-08-09,SEA,24,19,14,13,12,9,84,63,41,1024,1022,1020,16,16,16,23,14,29.0,0.00,4,,2,0.0
7786,7786,2012-08-10,SEA,26,19,12,12,11,10,86,63,39,1022,1020,1019,16,16,16,26,8,29.0,0.00,2,,330,0.0
7787,7787,2012-08-11,SEA,28,21,13,13,12,11,86,60,34,1020,1018,1016,16,16,16,24,9,34.0,0.00,1,,352,0.0
7788,7788,2012-08-12,SEA,31,23,15,14,13,12,78,57,35,1016,1015,1014,16,16,16,23,11,29.0,0.00,0,,356,0.0
7789,7789,2012-08-13,SEA,31,23,15,14,11,4,87,55,23,1018,1016,1015,16,16,16,24,10,32.0,0.00,3,,339,0.0
7790,7790,2012-08-14,SEA,29,22,14,15,12,8,86,64,42,1016,1015,1013,16,16,16,23,10,27.0,0.00,1,,327,0.0
7791,7791,2012-08-15,SEA,31,24,17,14,12,9,78,54,29,1015,1014,1011,16,16,16,29,17,37.0,0.00,0,,10,0.0
7792,7792,2012-08-16,SEA,34,27,18,13,12,9,59,41,22,1014,1013,1012,16,16,16,21,10,24.0,0.00,0,,343,0.0
7793,7793,2012-08-17,SEA,33,24,16,14,13,11,78,52,26,1016,1014,1013,16,16,16,13,7,19.0,0.00,1,,254,0.0
7794,7794,2012-08-18,SEA,22,18,14,14,14,12,93,80,66,1016,1015,1013,16,11,0,21,11,26.0,0.00,7,,221,0.0
7795,7795,2012-08-19,SEA,23,19,15,14,12,11,90,70,49,1018,1017,1015,16,16,10,19,10,24.0,0.00,6,,209,0.0
7796,7796,2012-08-20,SEA,26,21,15,12,11,10,80,60,40,1019,1017,1015,16,16,16,14,7,19.0,0.00,5,,272,0.0
7797,7797,2012-08-21,SEA,23,18,13,12,11,9,80,64,47,1018,1017,1015,16,16,16,27,11,32.0,T,6,,247,0.0
7798,7798,2012-08-22,SEA,22,18,13,11,10,8,86,64,41,1021,1020,1018,16,16,16,26,8,32.0,0.00,6,,334,0.0
7799,7799,2012-08-23,SEA,21,18,14,9,8,7,67,56,45,1021,1019,1018,16,16,16,27,14,34.0,0.00,6,,33,0.0
7800,7800,2012-08-24,SEA,22,16,10,8,7,6,80,58,35,1024,1021,1017,16,16,16,26,12,39.0,0.00,1,,32,0.0
7801,7801,2012-08-25,SEA,26,19,12,10,8,6,83,56,28,1016,1012,1008,16,16,16,21,11,27.0,0.00,0,,358,0.0
7802,7802,2012-08-26,SEA,21,17,12,12,10,8,83,68,52,1016,1011,1008,16,16,16,27,12,35.0,0.00,6,,211,0.0
7803,7803,2012-08-27,SEA,24,19,13,12,9,8,86,61,36,1019,1018,1016,16,16,16,19,6,27.0,0.00,4,,250,0.0
7804,7804,2012-08-28,SEA,23,18,12,11,9,7,83,59,35,1019,1018,1017,16,16,16,24,12,32.0,0.00,6,,208,0.0
7805,7805,2012-08-29,SEA,23,18,13,12,11,8,86,64,41,1022,1020,1019,16,16,16,19,9,24.0,0.00,6,,199,0.0
7806,7806,2012-08-30,SEA,23,18,13,12,10,8,86,64,41,1019,1016,1013,16,16,16,23,7,27.0,0.00,5,,267,0.0
7807,7807,2012-08-31,SEA,22,17,11,9,7,6,71,55,38,1016,1015,1014,16,16,16,23,10,29.0,0.00,4,,350,0.0
7808,7808,2012-09-01,SEA,22,16,11,9,9,7,89,65,40,1022,1020,1017,16,16,16,16,8,23.0,0.00,3,,200,0.0
7809,7809,2012-09-02,SEA,21,16,10,9,8,4,83,58,33,1024,1022,1021,16,16,16,16,7,21.0,0.00,3,,287,0.0
7810,7810,2012-09-03,SEA,23,18,13,11,10,9,86,64,41,1023,1022,1021,16,16,16,23,12,27.0,0.00,3,,359,0.0
7811,7811,2012-09-04,SEA,24,18,11,12,10,8,83,60,36,1024,1022,1020,16,16,16,27,11,37.0,0.00,0,,4,0.0
7812,7812,2012-09-05,SEA,26,19,12,12,11,9,93,66,38,1020,1017,1015,16,16,16,27,9,32.0,0.00,2,,349,0.0
7813,7813,2012-09-06,SEA,28,22,14,12,11,8,86,57,28,1018,1017,1015,16,16,16,26,15,32.0,0.00,0,,7,0.0
7814,7814,2012-09-07,SEA,32,23,13,12,9,3,80,49,17,1021,1019,1017,16,16,16,23,11,27.0,0.00,1,,356,0.0
7815,7815,2012-09-08,SEA,25,19,13,13,11,9,80,59,38,1017,1016,1014,16,16,16,24,11,29.0,0.00,4,,217,0.0
7816,7816,2012-09-09,SEA,19,17,14,12,10,9,86,73,60,1017,1016,1015,16,16,16,29,18,37.0,0.25,8,,199,0.0
7817,7817,2012-09-10,SEA,20,16,12,12,8,3,86,62,37,1024,1020,1015,16,15,3,27,14,35.0,0.25,6,Rain,103,0.0
7818,7818,2012-09-11,SEA,20,14,9,7,5,3,77,57,37,1027,1026,1024,16,16,16,27,15,37.0,0.00,2,,11,0.0
7819,7819,2012-09-12,SEA,22,16,10,7,7,4,80,59,37,1029,1026,1024,16,16,16,34,20,39.0,0.00,0,,15,0.0
7820,7820,2012-09-13,SEA,28,20,12,8,7,4,77,50,23,1024,1021,1018,16,16,11,24,13,29.0,0.00,2,,352,0.0
7821,7821,2012-09-14,SEA,26,19,11,11,9,6,83,56,28,1020,1019,1017,16,16,14,14,5,19.0,0.00,2,,313,0.0
7822,7822,2012-09-15,SEA,22,17,11,11,9,8,89,67,44,1023,1021,1019,16,16,16,14,7,21.0,0.00,4,,199,0.0
7823,7823,2012-09-16,SEA,24,17,9,11,10,8,89,64,38,1024,1022,1021,16,16,16,21,8,24.0,0.00,1,,5,0.0
7824,7824,2012-09-17,SEA,28,20,12,11,10,8,89,61,33,1021,1019,1017,16,16,11,21,8,24.0,0.00,0,Fog,3,0.0
7825,7825,2012-09-18,SEA,28,20,12,12,10,8,86,58,30,1020,1018,1017,16,16,16,14,5,19.0,0.00,0,,275,0.0
7826,7826,2012-09-19,SEA,24,18,12,12,11,9,93,70,46,1022,1021,1018,16,7,0,16,7,21.0,0.00,4,Fog,238,0.0
7827,7827,2012-09-20,SEA,19,15,10,12,11,9,100,79,58,1021,1019,1018,16,8,0,19,9,24.0,0.00,4,Fog,229,0.0
7828,7828,2012-09-21,SEA,16,14,13,11,11,10,86,78,69,1022,1021,1020,16,16,11,16,7,21.0,T,8,,192,0.0
7829,7829,2012-09-22,SEA,19,16,12,11,10,7,86,67,48,1022,1022,1021,16,15,4,23,4,26.0,0.25,6,Rain,43,0.0
7830,7830,2012-09-23,SEA,19,15,10,10,8,7,89,69,48,1022,1021,1021,16,16,10,16,5,29.0,0.00,1,Fog,358,0.0
7831,7831,2012-09-24,SEA,21,16,10,11,9,8,89,68,47,1022,1021,1020,16,15,11,21,6,26.0,0.00,3,,329,0.0
7832,7832,2012-09-25,SEA,19,16,11,11,10,9,93,73,52,1022,1021,1020,16,16,16,16,6,21.0,0.00,6,,318,0.0
7833,7833,2012-09-26,SEA,19,14,9,10,9,8,96,74,52,1021,1020,1019,16,10,1,16,6,21.0,0.00,4,Fog,339,0.0
7834,7834,2012-09-27,SEA,23,17,10,11,9,9,96,71,46,1019,1017,1015,16,11,0,19,6,23.0,0.00,2,Fog,1,0.0
7835,7835,2012-09-28,SEA,25,19,12,11,10,5,86,58,29,1017,1015,1014,16,16,14,19,4,23.0,T,6,Rain,168,0.0
7836,7836,2012-09-29,SEA,21,17,12,13,8,6,86,63,39,1026,1022,1017,16,16,16,29,15,34.0,0.00,6,,14,0.0
7837,7837,2012-09-30,SEA,21,14,8,8,6,4,80,58,35,1030,1029,1027,16,16,16,24,11,29.0,0.00,1,,9,0.0
7838,7838,2012-10-01,SEA,23,16,9,13,9,7,83,64,44,1028,1024,1020,16,16,16,40,11,47.0,0.00,4,,353,0.0
7839,7839,2012-10-02,SEA,18,14,10,8,3,-2,83,56,29,1026,1023,1022,16,16,16,29,15,34.0,0.00,4,,4,0.0
7840,7840,2012-10-03,SEA,19,13,8,6,2,-1,86,57,28,1029,1027,1026,16,16,16,37,26,45.0,0.00,0,,14,0.0
7841,7841,2012-10-04,SEA,19,14,8,4,3,1,66,50,34,1026,1025,1025,16,16,16,34,23,40.0,0.00,1,,12,0.0
7842,7842,2012-10-05,SEA,22,16,9,5,2,-2,77,50,22,1026,1025,1024,16,16,16,29,20,35.0,0.00,0,,12,1.0
7843,7843,2012-10-06,SEA,24,16,8,4,0,-4,66,42,17,1024,1023,1020,16,16,16,27,19,34.0,0.00,0,,17,0.0
7844,7844,2012-10-07,SEA,24,16,8,6,4,-1,77,50,22,1020,1017,1014,16,16,16,19,5,23.0,0.00,0,,336,0.0
7845,7845,2012-10-08,SEA,21,14,8,8,5,3,86,61,36,1018,1015,1014,16,16,16,14,7,19.0,0.00,1,,187,0.0
7846,7846,2012-10-09,SEA,16,13,9,8,8,7,93,75,57,1021,1019,1018,16,15,10,14,6,16.0,0.00,4,,221,0.0
7847,7847,2012-10-10,SEA,12,11,8,9,8,7,93,85,77,1018,1017,1015,14,4,0,14,5,16.0,0.00,7,Fog,337,0.0
7848,7848,2012-10-11,SEA,14,11,7,8,7,5,86,76,66,1016,1013,1010,14,10,1,14,5,21.0,0.00,5,Fog,313,0.0
7849,7849,2012-10-12,SEA,14,12,9,11,9,7,93,85,77,1016,1013,1010,16,10,0,26,16,35.0,2.03,8,Fog-Rain,201,0.0
7850,7850,2012-10-13,SEA,16,14,12,13,12,9,93,85,77,1022,1020,1017,16,14,3,24,14,34.0,4.83,8,Rain,191,0.0
7851,7851,2012-10-14,SEA,18,16,13,14,13,12,90,79,67,1021,1015,1012,16,12,3,27,12,37.0,16.51,8,Rain,180,0.0
7852,7852,2012-10-15,SEA,17,14,11,14,12,9,93,83,72,1015,1009,1001,16,12,2,40,17,52.0,7.87,7,Rain,196,0.0
7853,7853,2012-10-16,SEA,16,12,8,11,7,6,83,67,51,1026,1015,1002,16,16,16,47,20,61.0,0.00,3,,204,0.0
7854,7854,2012-10-17,SEA,14,11,6,7,6,4,83,69,55,1028,1026,1024,16,16,16,14,6,19.0,0.00,5,,181,0.0
7855,7855,2012-10-18,SEA,18,12,7,11,7,4,100,72,43,1024,1016,1010,16,14,5,23,7,32.0,20.83,6,Rain,192,0.0
7856,7856,2012-10-19,SEA,15,12,9,12,10,7,93,80,66,1011,1009,1008,16,14,2,35,19,47.0,4.83,7,Rain,203,0.0
7857,7857,2012-10-20,SEA,11,9,6,7,3,2,86,70,54,1013,1012,1010,16,16,6,45,20,56.0,0.51,6,Rain,194,0.0
7858,7858,2012-10-21,SEA,12,8,4,4,3,2,89,74,59,1013,1011,1009,16,15,8,37,10,42.0,6.35,7,Rain,184,0.0
7859,7859,2012-10-22,SEA,8,6,3,5,4,2,92,81,70,1008,1004,1002,16,12,1,23,9,26.0,8.89,7,Rain,75,0.0
